trip_id,spend_category
tour_idea5rhtu6,1
tour_id8vli9cgu,1
tour_id624omg8g,2
tour_idzk9w60x1,0
tour_id4lgejpmg,1
tour_id6zqbuomn,1
tour_id3e7c8llw,0
tour_idtuwc8725,0
tour_id61di8zx6,1
tour_idy3a0vgea,2
tour_idjkw3mt5v,0
tour_idkn6vbdxn,0
tour_ids5bn1c24,1
tour_idcvusjxs2,2
tour_idfzft8wy9,0
tour_idjyobh5mo,1
tour_idyn3x8lf1,1
tour_idgqt3gq2t,1
tour_idvbmaz21i,1
tour_id8f7x9w8x,2
tour_idots42jqi,0
tour_idao5engt3,1
tour_idi4oeezwn,0
tour_idpz2k12hq,0
tour_idyj58jd2g,1
tour_id7uef9epc,0
tour_ideq0yncfs,1
tour_id3joo0pxv,0
tour_id7sjtf6f8,2
tour_idld5qxcgp,0
tour_idr8af6ems,1
tour_idr485bxsp,1
tour_id5z5zy0qd,1
tour_idgp9mzpce,0
tour_id5v3ylgrg,0
tour_idrjqyh81x,0
tour_idzg5g5zyh,1
tour_id1gyoxq6m,1
tour_idi94uxpgi,0
tour_idtzqq4ah5,1
tour_idwyo2lh53,2
tour_id1felcriy,0
tour_idq7tvgzxx,0
tour_idszicu7z9,2
tour_idpftxpnzh,0
tour_idnbnk42th,1
tour_idv1gtuh0b,1
tour_idow8xbz3t,2
tour_idgo5k5arq,1
tour_idmsls8ff3,0
tour_id3k3dbhoz,0
tour_idp7sy3xw4,2
tour_iduffhoyje,1
tour_idmjop4nca,1
tour_idfq5ni84e,0
tour_idsd0yejd3,1
tour_ido8tixzq6,2
tour_id7y8xi15j,2
tour_idhwvenp60,0
tour_idum5y7rn2,0
tour_idg817amt7,1
tour_idiu8fxb4a,0
tour_id7hus3ib5,1
tour_idmj7z7en4,1
tour_idjqngxrw0,0
tour_iddx4d4dg7,0
tour_id3hymbu7n,2
tour_idwx1kdo2m,0
tour_idbefjodpq,1
tour_id15xi9tzi,0
tour_id0y0x6eq6,0
tour_idmj0j0gcu,2
tour_id9wbtbez6,0
tour_id96b5kikg,1
tour_id5izn18fx,0
tour_id0ie91xt0,1
tour_idelv8x8w1,2
tour_id9xb2cpds,0
tour_idk6tu89n9,1
tour_idhz8gf46w,0
tour_ide1qp21rf,2
tour_idzk7vy59v,0
tour_id1189kzxq,1
tour_idb6i1mbpu,2
tour_iddm6gzqsy,1
tour_id1cbgwfa2,2
tour_idzb4ql7l0,0
tour_id5e6y7abn,1
tour_idz9cfi0v9,0
tour_idz9cnvuen,0
tour_idnbfvdca3,1
tour_iducxwi8q3,1
tour_idovik4rwb,0
tour_id7q3qiwz6,2
tour_idd6ow8fzv,0
tour_idn9c6w5ag,0
tour_id9expkw9h,0
tour_id35kri1oy,0
tour_idlegdrj33,1
tour_idnubme2x0,0
tour_id84jtfi3g,0
tour_ida3tg2201,2
tour_idrk8zsgzw,0
tour_idlqc9mfn2,1
tour_id3s7u245y,1
tour_idshyoqkyi,2
tour_idb6bl7i11,1
tour_id70uxfa8s,1
tour_idji73wk43,1
tour_id4rs1g1yr,0
tour_idcasxxgoy,0
tour_idczs32pnz,1
tour_idc2kj0r2o,0
tour_idpzdvigrw,0
tour_idajy9hbit,1
tour_idglrvr3wy,0
tour_id9co0py03,0
tour_idhcxgl5il,2
tour_idfuymjdkv,1
tour_id33tnh3fj,1
tour_id6wvh9em1,0
tour_idzoczzz5e,0
tour_idgg6covk4,0
tour_idsq1rbg5e,1
tour_idctv1l5p1,0
tour_ids4t812bw,1
tour_id68ia0jgh,0
tour_id6115bd7t,0
tour_ids0n56x2p,2
tour_idc15nk8w6,1
tour_idjsu8kybm,0
tour_idssz9lhre,0
tour_idiisezodw,2
tour_id0cwhmv4u,1
tour_idegiyik6v,0
tour_idl27shrtj,0
tour_idtge9ptez,2
tour_idklbc1694,0
tour_idepxv28we,0
tour_idsnmb0tzs,0
tour_id3lago1pl,0
tour_idadobdj54,0
tour_idoafs7zn3,0
tour_id49ub0h27,0
tour_idoyg0niuc,0
tour_idqpfebx3b,2
tour_idcie71te0,1
tour_idfa0y8tpr,1
tour_idzfxuc0rh,0
tour_idh7zh2fxt,0
tour_id2e1twa5k,1
tour_idq2foi7rp,0
tour_idhztei7i6,1
tour_id1yaxrjwk,1
tour_id47i8fgyv,0
tour_idh5tr0mqm,0
tour_id9ki729zn,1
tour_ids7cmfufx,1
tour_id8a96r1wa,0
tour_idjwl75ni9,1
tour_idhbodx42h,1
tour_id60ui0kug,0
tour_idpib89y01,1
tour_idkujqtzfy,1
tour_idunw18fzj,1
tour_id77bgmkqj,1
tour_id69f27afu,1
tour_idjj83ec3l,1
tour_idzt5lh040,1
tour_id0o1cupy5,1
tour_idv2hv5h37,0
tour_idhu89d0vn,1
tour_idbkmtjxnz,1
tour_idzz6dcct5,2
tour_idcubqmjvk,1
tour_idxmmxm3h2,1
tour_ido646j06r,1
tour_id5o40xhfp,2
tour_idmtjk29y7,0
tour_idzhkuxx12,1
tour_idbe5jg5oa,1
tour_idbd29lndo,2
tour_idlje4ynbg,0
tour_idum2mtxfe,0
tour_idngdrnpon,1
tour_idyzibc5wz,0
tour_id3xcky3pd,0
tour_id1ju8bwjg,1
tour_idbdbx3daj,1
tour_id1iejjow0,0
tour_idsbyjno8q,1
tour_idymfwkehh,0
tour_idofhv7cjn,1
tour_idbzf9n03p,2
tour_idod7bnpxw,2
tour_idd6ce0g4u,1
tour_idmmqq82mr,1
tour_id8un836ut,0
tour_idrr0ns1ch,1
tour_id3utwc9zp,0
tour_idkp9lt5gl,0
tour_idzwmn3cuc,0
tour_id6ak9ibhw,1
tour_id5r975tda,0
tour_idiybnfg9h,1
tour_id4wns1dh0,1
tour_idf9rb3fs9,0
tour_idoq42mvm6,1
tour_idk5fp9ahx,1
tour_id1qqez1ky,0
tour_idnkbpoh56,1
tour_idi631inxy,0
tour_idpon3pybw,1
tour_id71w1f5k4,1
tour_id32gn4835,0
tour_idcdr4oy9y,0
tour_idqkr4ezt1,0
tour_idjmc3nxrb,0
tour_id21q9tigc,0
tour_idxxutut6t,2
tour_id6uhntsqn,2
tour_idy20df7vb,1
tour_idjlfskwsd,0
tour_idy44kjdox,0
tour_idospty06s,0
tour_idhu0c73w2,1
tour_idrm5uv5yy,2
tour_id6b6ztwk3,0
tour_idykrmz3no,0
tour_idtlshyumc,0
tour_idt0bvt0y5,2
tour_id5xfexfxx,0
tour_idkighabnp,0
tour_idxaysgetq,2
tour_id7kgbnls5,0
tour_id03r1t67o,1
tour_id07rjvd7f,2
tour_id91h547fg,1
tour_idk4fy9k63,2
tour_idj5ohckob,0
tour_idy0kd8e9e,0
tour_id78dabp7v,0
tour_idcz84frpw,0
tour_idt8s8m702,2
tour_idjw67c41e,2
tour_ideuas6z14,2
tour_idohsvg8sd,2
tour_ida4kxfuby,0
tour_idgl8i0haw,1
tour_id0zmz4scg,0
tour_idfilhs205,0
tour_idbhrnnaqh,2
tour_idua90bebi,2
tour_idp30tlagw,0
tour_idxkmepevz,1
tour_ida5izk5aq,1
tour_idrory2mme,0
tour_id9fmnb3t9,0
tour_id9gat6acx,2
tour_idhkiib37t,0
tour_ide957pwdy,0
tour_id4iys40az,0
tour_idekdejd1c,2
tour_idhgjpneq6,0
tour_idoel9wrlo,1
tour_idhtt3j65g,0
tour_idgm5by7f3,1
tour_id9np7rezb,1
tour_idikiy7fal,1
tour_idukxx9oll,2
tour_idorgbcep0,1
tour_idlhwa2ao8,1
tour_idnjxmxd1f,2
tour_idcgaq9dkl,0
tour_id51ixtipw,2
tour_idbayv67ae,1
tour_idbe8xwldx,0
tour_idobqtatqo,0
tour_idie9dl2f5,0
tour_idbhw1f5gk,0
tour_idhx00z9ys,1
tour_idsdhmwswp,1
tour_idzpsenka5,1
tour_id675u3ixr,1
tour_id1gy0dc0k,0
tour_ids1fifq7q,2
tour_idzagzgwgu,1
tour_id28qbrsfl,1
tour_idkd7rukct,0
tour_idj1s0rm5y,1
tour_id83r9943g,1
tour_id8as3wp58,1
tour_idpg76zknw,1
tour_idjv0ant7a,0
tour_idccmx5sls,1
tour_idetc9vnnc,1
tour_idxi8cxyjk,2
tour_idac7wecti,1
tour_idd2hh83ag,1
tour_iduxuil1ww,1
tour_ida4vnz7ou,1
tour_idurl0fgyc,0
tour_idi4v4fbds,1
tour_idljhs9nc6,0
tour_id0bihxk3z,2
tour_idnobu8pvr,1
tour_idnriwqhfg,0
tour_idk4hrindk,1
tour_idr5h7xz1d,0
tour_idxby5glxx,1
tour_id4ngwytm4,1
tour_idnbmcfi87,0
tour_idkbl0x5u6,0
tour_idddi3c4oq,0
tour_idsrth68ap,0
tour_id4fgyvzfm,1
tour_idzrbz8wmn,0
tour_idu7m0runh,2
tour_id14qlls1s,0
tour_idvmg17198,0
tour_id96diywzb,1
tour_idnujrm8pp,2
tour_id1bzn39z5,1
tour_idxx37oghs,0
tour_idt2sewqlg,2
tour_idvjeveu2g,0
tour_id38e6kzko,1
tour_idowtai7ei,2
tour_idviu41ggo,2
tour_id2wa9gqj2,2
tour_id2tbetq9c,1
tour_idpkktcc9o,0
tour_idmx71tr8k,0
tour_id2vpubnka,1
tour_idcsntus4b,2
tour_idtac8pa7w,2
tour_idq4i3muy3,1
tour_idl46e8boj,1
tour_id84355lp7,0
tour_id7lszveky,1
tour_idwpwsr4dy,0
tour_idk6joy825,1
tour_idv1vv2d3c,1
tour_idf1wzvqur,0
tour_idbqe0c9gh,0
tour_idbl3raols,0
tour_idm5ibdbdc,0
tour_idhv37itmx,1
tour_idutc3ks2s,1
tour_ido4fmr6zt,0
tour_idfskekit0,1
tour_id7xtxfm3z,0
tour_idd9krr0uc,1
tour_idnkpx00rz,2
tour_idjrxkrvzq,2
tour_id09gkjf8q,0
tour_idrruizqqu,0
tour_id9cyehpvb,1
tour_id9bdk6mu6,1
tour_idoz58f09v,0
tour_ide571nc7h,1
tour_id9bm5n1c3,0
tour_idfgxt8j58,1
tour_idh8rlxynz,1
tour_idlw9s994z,2
tour_idljkuo3jt,0
tour_idrep5i920,2
tour_idtmxjkyzu,1
tour_id7tscf18h,1
tour_idz65gc2ff,2
tour_idl3jonpve,0
tour_id27g81ib3,0
tour_idvwkunvxj,0
tour_idlg6tu62n,2
tour_id7x2gt08z,1
tour_id3qvj4ao5,0
tour_idp5c38smv,0
tour_idw2o3nz6m,1
tour_idldoo2rcx,0
tour_idj6tbf271,1
tour_idv2sxu3h6,1
tour_id9uj4w6ng,1
tour_idc1me9a7m,0
tour_id9l3ji0tm,1
tour_idt2w9gmrx,1
tour_idlhbdx4ba,1
tour_id9s8lzvsq,0
tour_idyoq2u0sv,2
tour_ido3ttri1s,1
tour_idyx04njng,0
tour_idzzgav42m,0
tour_idcwingxiz,1
tour_iddtcb6uci,2
tour_idi0t0m6y6,2
tour_idewnm50pg,0
tour_idn25kuu11,2
tour_idhndngnnd,2
tour_idoxn91mtb,0
tour_idepcphasv,1
tour_idprivd99s,2
tour_iduigcz7jo,0
tour_idjasbkcy6,0
tour_idgty90wra,0
tour_id2xl0x84k,1
tour_idkjmypq4d,0
tour_idyhl9pg8f,0
tour_id5nvnbyya,0
tour_idilov3jgu,0
tour_iddwwa6olk,2
tour_idyjkrsbt7,1
tour_id2vhkx2sw,1
tour_iddlu954tg,0
tour_idlwx8gsx2,2
tour_iduvth6f0r,0
tour_id5v7hz6ag,1
tour_idgirpr2or,1
tour_idnqr5fium,1
tour_idy2yevgi7,2
tour_idrkkwxdd1,1
tour_id4guqv05v,0
tour_idwt72dzbo,0
tour_idok2iheyl,0
tour_idevbtmjbv,1
tour_idxvee1fyf,1
tour_idspyjzxth,0
tour_idqr27nt98,1
tour_idm0uw4j0j,1
tour_idkgp5iq17,0
tour_idyyaaov72,0
tour_idqsepgbvs,0
tour_idpup7zbcr,1
tour_idd6vrq9ky,1
tour_ide7fj6gy4,0
tour_idlk8kag0e,2
tour_id53cwljbt,1
tour_idbbbdxqp4,0
tour_id282lar9b,0
tour_idhoh6hbtj,1
tour_idh1d11o1z,0
tour_idg66j8p6j,0
tour_id17ohmzc0,1
tour_id4ze4ar7i,1
tour_id7vpol3xh,1
tour_idtujya4w5,0
tour_id9qwn6r15,2
tour_id64p1ufjr,2
tour_idlusacgqd,2
tour_idb0cjma6b,2
tour_id4czktw77,1
tour_idcxm1307l,0
tour_id2a05mn9g,0
tour_ido2nv8oye,0
tour_idx2ru7lb6,0
tour_idsqa5whg5,1
tour_idwbdhhnld,0
tour_id6q9x75xw,1
tour_idaenlix66,0
tour_idfgn7wdxa,0
tour_idxnyeb7oy,2
tour_idu4r9fqyb,1
tour_idflf2624a,0
tour_idkd6eq8np,0
tour_idc705kl32,0
tour_idt48xd5uy,2
tour_id5nvabq53,1
tour_idxsq3jk4q,0
tour_id75z3uhhu,1
tour_idpx6kz8of,1
tour_idcg2te981,0
tour_idn778uuhg,0
tour_id6d2ebekw,0
tour_ido8oj18w7,0
tour_idaynrhc3m,1
tour_idjnf95014,1
tour_id5zw69r8f,0
tour_id922976tn,0
tour_id7n7foo27,1
tour_idig94p9mb,0
tour_idj40r5nme,1
tour_idm1rmwg0u,1
tour_idwt9a0dvw,0
tour_id4d5s3bqb,0
tour_id05rk3s8i,1
tour_id86gul6yc,0
tour_idz209ofhc,2
tour_idii0bp3mr,0
tour_idk22ocpmo,2
tour_idc4rom6p7,0
tour_iduyr4g1kr,2
tour_idd1zx7qer,2
tour_idn3797l2d,0
tour_id7i8naa47,1
tour_idm7wio5ok,2
tour_idtj53uof8,0
tour_idhyyeoyee,1
tour_idwg8qet71,1
tour_idaqb5eocr,1
tour_id49ub2w8q,2
tour_id0ko20ve8,2
tour_idqjxa0o58,0
tour_idkwfg5c8k,1
tour_idcjnj0g6i,2
tour_idk6tavhrn,0
tour_idkaneeqj9,2
tour_id3894mshm,0
tour_id64nfwyyz,0
tour_id3b42nv9t,1
tour_id8r6f0mck,2
tour_idba4byspf,0
tour_id5yjgegip,0
tour_idcokmy8h7,0
tour_idpwughqvl,0
tour_idpr7c5035,1
tour_iddedcr2pw,0
tour_idze3dmo9l,1
tour_ida75jls1g,0
tour_idygwu8rtx,0
tour_id7sdp7wyw,2
tour_id4n3vqki5,2
tour_id5z8wuh4m,0
tour_id8n4gmw8e,0
tour_idxi5d0w6n,0
tour_idp0luqsbl,1
tour_idq28t56x2,1
tour_idjgqeh6px,2
tour_idvtxes5jp,1
tour_ido42v0zxb,0
tour_id094rvr31,0
tour_idxlf3nsor,0
tour_idao9qn2hj,1
tour_idawtwfjqa,0
tour_id70cg59qn,2
tour_idsks8xuox,0
tour_id5fhb3blh,1
tour_idvkut717o,2
tour_idk6zjrtjd,0
tour_idg6n10elw,0
tour_idxqh3qisc,0
tour_idjpilopfd,1
tour_idxcau7wkx,2
tour_idlxlk1z68,2
tour_idu5szuc5c,0
tour_idw1pw8r02,1
tour_id1i0k7s4k,2
tour_idrkyb4mc8,1
tour_idivpbpvxw,1
tour_idivac5w93,2
tour_idflxlg2vh,0
tour_idn7zpzziv,1
tour_idy07yt38j,0
tour_id3jtx2yea,1
tour_idpkb3lm17,0
tour_idrt1pjuar,0
tour_idu6ysrlc1,1
tour_idlwwr4bkj,1
tour_idrgl2z4kp,1
tour_idbje78ozk,0
tour_idimez6u10,2
tour_ido5szqopx,0
tour_id0bskswbo,0
tour_idoxtaa22j,2
tour_ids3xedgak,1
tour_idltzqhuky,0
tour_iddklb5j5k,0
tour_idvqxtka4q,1
tour_idsj4osn7e,2
tour_idpexmhw3m,0
tour_idx8l3fgr3,1
tour_idn6yw6hpt,0
tour_id57kj4ln6,2
tour_idtnfsdvuc,0
tour_id8bdn2ku8,1
tour_id11ajn0ti,0
tour_idlnfyjyg6,0
tour_id1rvlflfy,1
tour_idpgcsommr,0
tour_id0f86cs80,2
tour_ideeymvkzp,1
tour_id9e1dm8p3,2
tour_idgufrmmzf,1
tour_idyl3nbwxz,0
tour_idx3u1awyo,0
tour_id826xbs7t,1
tour_idclf912k6,1
tour_idcdschij1,0
tour_id0bpfn6il,1
tour_idaq1mrdre,0
tour_idqd77djc6,0
tour_ids31k4mlk,0
tour_idfn2d9y96,1
tour_idvvetw67z,1
tour_idrt0cv4y7,0
tour_id7zkq5ggf,2
tour_id78kwafu0,0
tour_id1no0wuwh,0
tour_id71v6w7dd,0
tour_idfn15ttcs,1
tour_idgjv17rm3,1
tour_idc89nrpk2,1
tour_idmebsnqwq,1
tour_idd5p7wrlb,0
tour_idb9c5rhff,2
tour_id2fqnglqk,0
tour_idbj8w52q3,1
tour_id6xaq5h6k,0
tour_idbm54wvfu,0
tour_id39044a32,0
tour_idvbum8nvw,1
tour_idtivn7bfo,1
tour_id3fn4tf8n,2
tour_idne9cn6vo,1
tour_id0c4lwftc,1
tour_idzcluibe5,1
tour_idxvgx790u,0
tour_idaql4jr6l,1
tour_id5g4vkg9c,1
tour_idxzp6qr0d,2
tour_id3nyi4vp6,1
tour_idmbdbhyfe,1
tour_id7401hhvr,1
tour_id2ig9hc35,0
tour_id5ea5894r,0
tour_iduzy8apir,0
tour_idjlehishm,2
tour_idt7kn06ia,0
tour_id1d70snx7,1
tour_id293pwtam,0
tour_idk7v4mf6w,0
tour_idf1azswxn,0
tour_idn1y3vwpt,2
tour_idnlplraz8,0
tour_id44ys602a,1
tour_idb64c8kuf,2
tour_idf3cjd92q,0
tour_id44hb8rvi,0
tour_idr7ol46pm,0
tour_idb7suvgw4,2
tour_idufnkewsf,0
tour_idgxo86pr4,1
tour_id7shy54rs,1
tour_idohz0675e,0
tour_idejkydcfb,0
tour_idwnpww3fa,1
tour_idn4qbi8k2,0
tour_idbhiw4sp5,0
tour_id4l39sl5d,1
tour_idhpuwtxdh,1
tour_idh8v1awdc,0
tour_id34vcpd4k,0
tour_ide0tn5yfb,1
tour_iduwktyqlk,2
tour_idwpxsjfo8,0
tour_id5o0ep35s,2
tour_idrzsabluo,1
tour_idviideqz0,1
tour_idx0hx8tzd,0
tour_idzqksh9d2,1
tour_idj13bcqnn,0
tour_id0l9djwsu,0
tour_id1rcu75br,0
tour_id57qkqwh8,0
tour_idhrjz9506,1
tour_idrcdbrsq9,0
tour_id0nb0r6dd,0
tour_id2fojbmfz,0
tour_id52zugsoq,2
tour_idatb7b6rc,1
tour_id4e0tsi0m,0
tour_idygo7epwo,0
tour_idhq9hv66x,2
tour_id617w3gdu,0
tour_idihbj5t7h,2
tour_idcn40wuly,1
tour_idc1tlpo71,0
tour_idvqasoq5i,0
tour_id9toc77lt,0
tour_idim8sktae,1
tour_idwt0v5fve,1
tour_idkaj36nij,1
tour_idzcstvnzt,0
tour_id9kx6nsgr,1
tour_idw99p25d2,0
tour_id35ohnp88,2
tour_idv0maofps,1
tour_idtbdusk5a,0
tour_idjv0w32az,1
tour_idurzqyf9h,0
tour_ido6d9ot0t,0
tour_idmvav430h,1
tour_id2xz5zwr8,1
tour_id6xj3n9uk,1
tour_id5oys47jm,1
tour_idk2f1hq3n,1
tour_idkf6uhgnj,2
tour_idbjbotyiq,1
tour_idxe0780uv,0
tour_idh4b387bt,1
tour_idliynzjp5,0
tour_idtblm0w1k,0
tour_idr4yddpob,0
tour_iddtyx8vog,0
tour_idh5c2lea2,0
tour_idui7xljii,2
tour_iddc5kq0rc,0
tour_id3rabev38,0
tour_id5dyz5tkg,1
tour_idamc85yme,2
tour_idyc68ydlw,0
tour_idjw5k17hx,0
tour_id15k5quq3,1
tour_id7xnmx9yj,0
tour_idnw4e3w1l,1
tour_idkqjh51v0,0
tour_idnesd3vy4,2
tour_idjlhoesgy,2
tour_idfhqmn95n,1
tour_idtqk8lz14,0
tour_idxp8k9ov7,2
tour_idptpsrkuw,2
tour_id9ent34f9,2
tour_idgc1plnf1,2
tour_idobrlqz3s,1
tour_idvl0zr1ts,0
tour_idaac3u8tx,2
tour_idkf8zcmkn,0
tour_id0exhy2tg,1
tour_id1ahzajvv,2
tour_idm0w92845,1
tour_idi9yg4otz,1
tour_idsm2cdc6h,2
tour_idnuhbzb83,1
tour_id48umo56z,0
tour_idazp60dqy,0
tour_idjejh3xh5,2
tour_ide550p0b8,1
tour_idwmj54o9x,1
tour_idmpklftmj,0
tour_id896iagow,2
tour_idt7y5pwct,2
tour_id87sv1y4p,1
tour_ids83x7qrh,0
tour_id1gebahrp,0
tour_id21wftbzm,0
tour_idrbyfg4uw,1
tour_idr08ali9h,2
tour_idxm8xnqh1,0
tour_idpuzgybds,0
tour_idqwyd202d,1
tour_idxifln5on,0
tour_idh7gitbba,1
tour_idrx93tsqo,0
tour_idoms6fjiw,1
tour_idplwy2pum,1
tour_id34sb6j6f,0
tour_idac2id2nb,1
tour_idxz224lyn,1
tour_ide66skxyw,0
tour_id07soyi69,1
tour_id7129xfpd,0
tour_idhwynvv46,1
tour_idyv2w6xdt,0
tour_id726jieok,1
tour_idgyb6t44q,1
tour_idlmcxwbhb,0
tour_idtz3q8su3,0
tour_idr0ws3l85,0
tour_id89epncfu,2
tour_idd46n29we,2
tour_idsiv6ehor,1
tour_id978nbzox,1
tour_idt5q16j2m,2
tour_idh839jnbv,0
tour_idff6tdiik,2
tour_idis6mn8yw,2
tour_id7i23w856,2
tour_idw6sgh7j6,1
tour_idj5hsd7yt,0
tour_idkhe66uon,0
tour_idvawttmab,2
tour_idk8ifbyxs,0
tour_idwn6mun5y,1
tour_idtmm98net,1
tour_idvfa8vgxn,0
tour_id9tjb6uhs,2
tour_idgxy13ca8,2
tour_idtt92hks4,0
tour_idjiumv1i3,0
tour_id42g5xbba,0
tour_idl38fq7op,1
tour_idh0nmh9il,2
tour_idramuck00,1
tour_iddk6kem5n,0
tour_idavlon1ux,0
tour_idg4o8yhva,0
tour_idwkdwslcu,2
tour_idrvdpo1a9,0
tour_id720ct4vz,0
tour_idaxs7fiul,2
tour_idartjwn30,0
tour_id90vr2dtt,1
tour_idow7mg7r7,1
tour_idcjc30boa,1
tour_idrdoi10n7,2
tour_idcjzhdeha,2
tour_idetr1rs5i,2
tour_idnae9os24,0
tour_idmzmd0xzm,0
tour_idatt3395g,0
tour_idz144q2de,0
tour_idx994mzox,0
tour_idyu4gno5t,1
tour_iduo16o5wu,1
tour_id6rwannra,0
tour_idl3z18isr,1
tour_id44svcyxq,0
tour_id9r8k5il6,1
tour_idviu53e9z,0
tour_idsjoqkuks,0
tour_idrxyo8sdx,0
tour_idpf7sren5,0
tour_id2r4a6wnv,0
tour_idqdnl2pn2,0
tour_idcozo2bjc,0
tour_idd0jdsdec,1
tour_id6c8dpmyt,1
tour_idxnlpob18,0
tour_id61t87ez8,1
tour_idska2nvvd,2
tour_idntftei4n,0
tour_idtjt700lf,0
tour_idz6pq6uxz,2
tour_idy7v0depu,1
tour_idnv523vpe,1
tour_idlid4acx0,0
tour_idhsl78bs6,1
tour_idg0j56mc4,0
tour_id12qq7nhr,1
tour_idg9wzhv0b,0
tour_ids8wvv4y8,2
tour_id13zj0pak,1
tour_id394ipnkj,1
tour_idg6f2l76i,0
tour_id4nema96t,0
tour_idtg8ypiax,0
tour_idw91rfyn5,1
tour_id3zh9up6v,0
tour_idwrkoihuc,2
tour_id2o8rm8wr,0
tour_iddzosx0z0,1
tour_idkbyd0zqk,2
tour_ido03jg5zr,0
tour_idg2oo52ru,2
tour_idbvsmogdn,1
tour_id8y47poc8,0
tour_idsw7strkw,0
tour_idarki97ci,1
tour_idazcw72mp,1
tour_idz5kdxhx4,1
tour_idtmt1rwt4,2
tour_id7j4stpsy,1
tour_idprxh6319,1
tour_idoihf3d5u,1
tour_id8q2nwkvk,1
tour_idrh0ase4a,1
tour_id5m9lw8iv,1
tour_idq0orolj7,0
tour_idpik755c5,1
tour_id9fsdnihv,1
tour_idmatwkytq,0
tour_idv85oiqu6,1
tour_ida41n3jc4,2
tour_idm62mrhhh,0
tour_id8a41k2cr,0
tour_idnrlpc8lr,0
tour_id1rvys265,1
tour_idosomoees,0
tour_idprbrdj2p,2
tour_idsjwon6rl,0
tour_id1zt7whtx,0
tour_idm8wihqon,1
tour_id7sjz0obk,0
tour_ids586hqa6,2
tour_id85labmvc,1
tour_idmwtj1gvr,2
tour_idy0sierp6,1
tour_idnmggns88,1
tour_idtq8kffux,1
tour_idq4qb4vdk,1
tour_idoyx1b9hy,1
tour_id8wxio2u6,0
tour_idzjs3ozvx,1
tour_idgpkcc3uv,0
tour_idxea92vy9,1
tour_idfuk7mjdf,1
tour_ideslnfpel,1
tour_id0xo6k1h2,0
tour_idr09lbnb0,0
tour_id51eko7iw,0
tour_id0sc9difh,0
tour_idnd5qkoh5,1
tour_iddnti9m4z,2
tour_id96xqfsn1,0
tour_idzm6gqk51,2
tour_id65j8hpjb,1
tour_idcpr73ju1,1
tour_idwky934kn,1
tour_idi2sj5laq,0
tour_idst2p6lvl,0
tour_idgot8x766,0
tour_idqqnegurl,0
tour_idbo5yln4c,0
tour_ide3bdggul,2
tour_idee6ys51v,0
tour_idioxv109b,2
tour_id7m3ex2rd,1
tour_idt2agxtdk,1
tour_idw15s617r,0
tour_id2ubk0t5q,0
tour_id923uwete,1
tour_id0n5rhnyi,1
tour_id6tpz0yfa,0
tour_id5oqz4x3y,1
tour_idyfvpjh6c,0
tour_idci4bdqlw,0
tour_iddb3567cb,0
tour_idhgd9as5k,0
tour_idr2dr8vdk,1
tour_idlaswdlw8,0
tour_idl88202pi,0
tour_idqwu9268v,2
tour_idnzoecqvw,0
tour_idoqzl35wz,1
tour_idxv6dxxos,0
tour_idmnf3pbox,0
tour_idv57inrj4,2
tour_idn6974twh,2
tour_idwk5u7mtf,0
tour_idr6s71xgy,0
tour_idmf3gskrj,2
tour_idnili8m4m,2
tour_id16rcbzs4,1
tour_idxequ23sm,1
tour_idt47zqyjr,1
tour_idgp6g3fry,1
tour_idm24w850p,0
tour_id8zd3jz0v,1
tour_idiskhjftw,2
tour_idcx76tuov,0
tour_idge45z6zf,2
tour_idx4601oqv,0
tour_idbuqu9qij,2
tour_idi3r6zq9l,2
tour_idkwhvu619,2
tour_idzqy949vc,1
tour_idtmmjy8lp,1
tour_idnnmlfttm,0
tour_idu6m32hq0,2
tour_idfypvmnlz,0
tour_id88jq7qfk,1
tour_idqctgi814,0
tour_id9vrf25xs,0
tour_idjtqrcky6,1
tour_id53zkkeyu,0
tour_id8vj6zpgc,0
tour_idc66wgpy4,1
tour_iduvueczbe,2
tour_idjcr4yek5,1
tour_id2zt016tb,0
tour_ido8rps8aj,0
tour_id8yirykel,0
tour_idgpuj79if,2
tour_idoqs45crk,0
tour_idx1h7a8xu,0
tour_id3ifnkzft,0
tour_idj1znih3z,1
tour_ideggvg3nk,0
tour_id5ww0i9e5,0
tour_idtb6srtjy,1
tour_idpngy58n4,0
tour_idh680uiyn,1
tour_idg7k9sze2,1
tour_id47urq86j,0
tour_idoxpjnrv4,0
tour_idh9izwywp,0
tour_idkbhlae28,2
tour_ideqwbgcp1,2
tour_idzjv1k19m,1
tour_idhaegwfxs,1
tour_idqvg9e3xv,0
tour_idchckvkse,1
tour_idga7420re,1
tour_idmhcs62pd,0
tour_idhq8x9312,0
tour_id0boek8jj,2
tour_idrx60s243,1
tour_idjcxtkbn7,1
tour_id0a4rbije,0
tour_id38by3msz,0
tour_idwjaihgfi,1
tour_idqqhgifqf,0
tour_idxrggm88e,0
tour_id4vm2gfpu,0
tour_idb6bv9ufb,1
tour_idmlkrr82m,0
tour_id0jo4a8h8,1
tour_id7bqxhi1y,0
tour_idwtq375ow,0
tour_idtzca4ekf,0
tour_idzyr4zl11,1
tour_idy0gcwjgf,1
tour_idfo57v2n2,1
tour_idejchgq28,2
tour_idh7bp8u1o,2
tour_id9tf5eh03,1
tour_idhkmz5o13,1
tour_idvhefx3w4,1
tour_idwkd14e2e,0
tour_ido0kxot6u,1
